job_company,job_date,job_salary,job_title
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,數據研究發展中心_智能視覺科學家
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,數據研究發展中心_數據架構管理師
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,法金_國際資訊管理人員
和碩聯合科技股份有限公司,2019-04-15,"月薪 30,000~50,000元",網路韌體工程師_8115
台灣出門問問股份有限公司(籌備中),2019-04-15,面議（經常性薪資4萬含以上）,軟體技術工程師/FAE
香港商拉佈系統開發股份有限公司,2019-04-15,"月薪 35,000~60,000元","【程式設計師】プログラマ募集（php,mysql）(月薪35k～60k)"
奧斯曼數位行銷有限公司,2019-04-15,"月薪 30,000~35,000元",網站前端工程助理
柳吟文教事業有限公司,2019-04-15,面議（經常性薪資4萬含以上）,網頁程式設計師
緯創資通股份有限公司,2019-04-15,"月薪 30,000~50,000元",EE40000-Server研發驗證工程師(內湖)
遊戲橘子數位科技股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,.NET C#軟體工程師(PNT-TW)
台灣出門問問股份有限公司(籌備中),2019-04-15,面議（經常性薪資4萬含以上）,軟體系統專案經理 Software Project Manager
台灣出門問問股份有限公司(籌備中),2019-04-15,面議（經常性薪資4萬含以上）,Full-stack Developer
台灣出門問問股份有限公司(籌備中),2019-04-15,面議（經常性薪資4萬含以上）,DevOps高级運維工程師
台灣出門問問股份有限公司(籌備中),2019-04-15,面議（經常性薪資4萬含以上）,Sr. Java Back-end Engineer
台灣出門問問股份有限公司(籌備中),2019-04-15,面議（經常性薪資4萬含以上）,NLP 自然語言處理演算法工程師
台灣出門問問股份有限公司(籌備中),2019-04-15,面議（經常性薪資4萬含以上）,Speech/Audio 語音演算法工程師
和碩聯合科技股份有限公司,2019-04-15,"月薪 30,000~50,000元",軟體開發工程師_8094
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,行政_資訊安全工程師(SOC)
北祥股份有限公司,2019-04-15,"月薪 35,000~50,000元",軟體設計師(創新部門)
和碩聯合科技股份有限公司,2019-04-15,"月薪 30,000~50,000元",光學工程師_8082
湜憶電腦知訊顧問股份有限公司,2019-04-15,"月薪 30,000元",硬體工程師
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,數據研究發展中心_數據科學家
奧森國際語言有限公司,2019-04-15,"部分工時(月薪) 23,000~25,000元",助理工程師
緯創資通股份有限公司,2019-04-15,"月薪 30,000~60,000元",RRS0975-伺服器診斷工程師(內湖)
衛生福利部食品藥物管理署,2019-04-15,"月薪 23,805~40,901元",食藥署108年度研發替代役-整合現有資訊系統與管理、規劃執行資訊系統主機虛擬化、應用系統及監控程式開發分析(資訊室)
和碩聯合科技股份有限公司,2019-04-15,"月薪 30,000~50,000元",軔體工程師_7874
和碩聯合科技股份有限公司,2019-04-15,"月薪 30,000~50,000元",BIOS 韌體工程師_7999
和碩聯合科技股份有限公司,2019-04-15,"月薪 30,000~50,000元",專案管理師_7915
和碩聯合科技股份有限公司,2019-04-15,"月薪 30,000~50,000元",高級管理師 - VM/DQA_7933
三商電腦股份有限公司,2019-04-15,"月薪 30,000~50,000元",java程式設計師．產品整合事業部M化服務處
三商電腦股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,C#工程師．產品整合事業部M化服務處
三商電腦股份有限公司,2019-04-15,"月薪 30,000~50,000元",.NET工程師．產品整合事業部專案處
和碩聯合科技股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,嵌入式軟體工程師_7972
和碩聯合科技股份有限公司,2019-04-15,"月薪 30,000~50,000元",手持裝置軟體高級工程師_8006
友勁科技股份有限公司,2019-04-15,"月薪 34,000~45,000元",軟體工程師(S4D1_Enterprise WiFi AP)
雅浩創匯雲股份有限公司,2019-04-15,"月薪 30,000~40,000元",前端工程師
一帆科技有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,C#工程師-開發電子製造業系統(內湖)
一帆科技有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,C#工程師-亞東證劵系統開發
一帆科技有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,C#開發工程師-商業銀行內部系統
竣瑞豐科技有限公司,2019-04-15,"月薪 50,000~100,000元",Java 軟體工程師
華騰國際科技股份有限公司(ATP Electronics Taiwan Inc.),2019-04-15,面議（經常性薪資4萬含以上）,MIS資訊專員 (軟體)-台北
瑄品股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,資深資訊業務經理
瑄品股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,軟體測試工程師 QA/QC
瑄品股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Android/資深 Android工程師
瑄品股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,人工智慧部門 演算法開發工程師
瑄品股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,資深網頁 (前端) 工程師
瑄品股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,前端 React or Angular 工程師
瑄品股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,資深PHP 程式設計師
瑄品股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,後端工程師
瑄品股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,資深.NET軟體工程師
豆府股份有限公司,2019-04-15,"月薪 32,000~45,000元",網頁前端工程師
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,數據研究發展中心_商業分析師
台聚管理顧問股份有限公司,2019-04-15,"月薪 35,000~50,000元",軟體高級工程師
博暉科技股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,前端網頁開發工程師(WM)
博暉科技股份有限公司,2019-04-15,"月薪 30,000~45,000元",系統設計師(WM)
博暉科技股份有限公司,2019-04-15,"月薪 40,000~60,000元",系統測試人才(AM)
博暉科技股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,系統分析師 (AM)
博暉科技股份有限公司,2019-04-15,"月薪 40,000~70,000元",金融產品開發人才(AM)
博暉科技股份有限公司,2019-04-15,"月薪 30,000~60,000元",C# .NET 軟體工程師(AM)
博暉科技股份有限公司,2019-04-15,"月薪 30,000~40,000元",程式設計師(WM)
博暉科技股份有限公司,2019-04-15,"月薪 32,000~60,000元",資產管理系統開發人才C#(AM)
倫飛電腦實業股份有限公司,2019-04-15,"月薪 30,000~50,000元",軟體工程師(新鮮人專屬)
德律科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,ITS: 軟體測試工程師-240
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,個金_應用系統維護人員(個人金融)
英屬維京群島商傑利資訊科技股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,後端開發工程師(S)
英屬維京群島商傑利資訊科技股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,前段開發工程師(S)
利鑫雲端遊戲科技有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,【台北市信義區】技術研發助理工程師
利鑫雲端遊戲科技有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,【台北市信義區】前端H5研發工程師
利鑫雲端遊戲科技有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,【台北市信義區】PHP 研發工程師
和碩聯合科技股份有限公司,2019-04-15,"月薪 30,000~50,000元",BIOS工程師/高級工程師/技術課長_7902/8255
銳碁資訊股份有限公司,2019-04-15,"月薪 30,000~45,000元",華為駐點工程師(深圳)
德律科技股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,R類: (108年度研發替代役)系統軟體開發工程師-310
德律科技股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,ITS: (108年度研發替代役) 演算法研發工程師-240
德律科技股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,ITS: (108年度研發替代役) 軟體研發工程師-250
德律科技股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,ITS: (108年度研發替代役) 軟體研發工程師-220-台北
和碩聯合科技股份有限公司,2019-04-15,"月薪 30,000~50,000元",系統分析師_7896
玉山綜合證券股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,軟體設計工程師(自營業務)
五百戶科技有限公司,2019-04-15,"月薪 40,000~50,000元",影像處理工程師
玉山綜合證券股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,資訊部人員 (軟體開發工程師)
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,法金_系統分析師(COBOL)
和碩聯合科技股份有限公司,2019-04-15,"月薪 30,000~50,000元",CAD開發工程師_7858
宜蘭食品工業股份有限公司(旺旺集團),2019-04-15,面議（經常性薪資4萬含以上）,台北科技研發中心-ABAP工程師
宜蘭食品工業股份有限公司(旺旺集團),2019-04-15,"月薪 34,000~50,000元",台北數據中心-數據系統程式設計師
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,法金_財務工程_程式設計師
元富證券股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,網站開發工程師(電子商務)
元富證券股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,量化資訊交易員(元富期貨)
元富證券股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,資深程式設計師(電子商務)
元富證券股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,程式設計師
元富證券股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,交易系統開發人員
元富證券股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,.net軟體開發工程師
元富證券股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,軟體應用工程師(FAE)
三安科技有限公司,2019-04-15,面議（經常性薪資4萬含以上）,手機遊戲開發工程師
創樂科技有限公司,2019-04-15,面議（經常性薪資4萬含以上）,(港墘辦公室) 前端工程師 React.js
創樂科技有限公司,2019-04-15,"月薪 70,000~200,000元","高階前端工程師 React.js (內湖, 高薪)"
和碩聯合科技股份有限公司,2019-04-15,"月薪 30,000~50,000元",軟體開發工程師_7785
創樂科技有限公司,2019-04-15,面議（經常性薪資4萬含以上）,▲C++棋牌遊戲開發工程師
德律科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,R類: 系統測試工程師
凌群電腦股份有限公司,2019-04-15,"月薪 28,000~60,000元",軟體工程師(NSK)
神華商業系統股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,系統專案經理
凌群電腦股份有限公司,2019-04-15,"月薪 37,000~45,000元",研發替代役-軟體工程師(108年度)
永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),2019-04-15,面議（經常性薪資4萬含以上）,S-數位研究員(投資顧問部)
核心技術有限公司,2019-04-15,"月薪 40,000~80,000元",台北101上班 PHP工程師(月薪4萬以上~8萬)
湜憶電腦知訊顧問股份有限公司,2019-04-15,"月薪 65,000~75,000元","程式語言訓練師(博士以上畢,薪65K~75K)"
湜憶電腦知訊顧問股份有限公司,2019-04-15,"月薪 60,000~65,000元","程式語言訓練師(碩士以上畢,薪60K~65K)"
華經資訊企業股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,系統分析師(VB/Graph Talk)[保險產業服務部]
三商電腦股份有限公司,2019-04-15,"月薪 30,000~50,000元",JAVA系統開發人員．系統整合一部系統建置處
友勁科技股份有限公司,2019-04-15,"月薪 34,000~45,000元",軟體工程師(S1_WiFi Router/EAP/Repeater)
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,法金_程式設計師(海外分行核心系統)
天心資訊開發股份有限公司(總公司),2019-04-15,"月薪 30,000~38,000元",5加2_程式設計人員
北祥股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,軟體工程師(SE)
醫療財團法人辜公亮基金會和信治癌中心醫院,2019-04-15,"月薪 50,000~100,000元",Delphi工程師
展昇資訊股份有限公司,2019-04-15,"月薪 28,000~39,999元",[系統整合] 工程師 (台北市)
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,法金_專案管理師
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,行政_程式設計師/系統維護人員
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,法金_程式設計師(Cobol)
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,法金_財務人事系統分析師
數字銀河股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,遊戲營運企劃
關網資訊有限公司,2019-04-15,"月薪 35,000~48,000元",Internet程式設計師
鉅鼎資訊有限公司,2019-04-15,"月薪 30,000~50,000元",資訊工程師
台灣樂菲股份有限公司,2019-04-15,"月薪 35,000~50,000元",SQL 資料庫工程師
鉅鼎資訊有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,資深資訊工程師
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,個金_應用系統維護人員(信用卡)
台北數位集團_台北數位廣告股份有限公司,2019-04-15,"月薪 32,000~45,000元",PHP工程師
德義資訊股份有限公司,2019-04-15,"月薪 28,000~50,000元",效能測試軟體工程師
火星貓科技股份有限公司,2019-04-15,"月薪 40,000~55,000元",程式部專員/副理
創易加國際股份有限公司,2019-04-15,"月薪 40,000~55,000元",APP 軟體研發工程師 (iOS/Android App 開發)
大江生醫股份有限公司,2019-04-15,面議（經常性薪資 4 萬含以上）,軟體開發設計師【戰略數據中心】
緯創資通股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,RS180601-數據分析經理 / 數據分析工程師
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,研發工程師
寰宇資通科技股份有限公司,2019-04-15,"月薪 30,000~40,000元",前端工程師
寰宇資通科技股份有限公司,2019-04-15,"月薪 34,000~45,000元",後端工程師
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,C/C++ 駐點工程師
凌群電腦股份有限公司,2019-04-15,"月薪 28,000~60,000元",軟體工程師/軟體研發人員
凌群電腦股份有限公司,2019-04-15,"月薪 28,000~60,000元",軟體工程師(金控1)
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,法金_金交Treasury業務分析人員
德律科技股份有限公司,2019-04-15,"月薪 24,000~39,000元",ITS: 軟硬體測試工讀生(實習)
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,法金_Treasury系統JAVA程式設計師
宜蘭食品工業股份有限公司(旺旺集團),2019-04-15,"月薪 34,000~50,000元",台北數據中心-數據分析師/資料庫管理師
欣橋機械股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,自動化軟體工程師
微風廣場實業股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,UI/UX 設計師
沛星互動科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Tech Support Engineer
沛星互動科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Product Manager
沛星互動科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Frontend Engineer
沛星互動科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Machine Learning Scientist
沛星互動科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Senior QA Automation Engineer
沛星互動科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Backend Engineer
華經資訊企業股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,程式設計師(資訊中心)
火星貓科技股份有限公司,2019-04-15,"月薪 50,000~65,000元",技術美術
(三井日本料理餐廳有限公司 )三井餐飲事業集團,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,【總管理處】軟體應用組主任
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,前端產品研發工程師
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,"C#, ASP.NET MVC軟體工程師"
台北數位集團_台北數位廣告股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,機器人編程專案經理
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,法金_系統分析師(digital banking)
系統上線資訊股份有限公司,2019-04-15,"月薪 35,000~45,000元",網站程式設計師
興澄股份有限公司,2019-04-15,"月薪 30,000元",韌體工程師
湜憶電腦知訊顧問股份有限公司,2019-04-15,"月薪 26,000~31,000元",課務助教(AI人工智慧)
天心資訊開發股份有限公司(總公司),2019-04-15,"月薪 30,000~38,000元",5加2_高級C#.net軟體開發架構師
矽華軟體有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,軟體開發工程師II
矽華軟體有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Android軟體工程師I
矽華軟體有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,軟體開發經理II
矽華軟體有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Technical Support Manager
矽華軟體有限公司,2019-04-15,面議（經常性薪資4萬含以上）,Network Technical Support Engineer
矽華軟體有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Outsourcing Project Manager
矽華軟體有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,軟體開發經理I
台北數位集團_台北數位廣告股份有限公司,2019-04-15,"月薪 35,000~45,000元",資深Android軟體工程師
關網資訊有限公司,2019-04-15,"月薪 50,000~100,000元",資深 Java工程師
一帆科技有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Java資深工程師-校務系統開發專案
一帆科技有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,C#工程師-樂清 ERP系統開發
凌群電腦股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,資深軟體工程師(旗艦-台北)
日月光半導體製造股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,技術工程類 - 物聯網軟韌體開發主任/工程師【台北】
群益期貨股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,【管理部網路資訊處】MIS系統開發工程師
系統上線資訊股份有限公司,2019-04-15,"月薪 24,000~30,000元",網頁助理工程師
星采星和醫學美容診所_星醫美學股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,星采/星和醫美診所-程式開發工程師
系統上線資訊股份有限公司,2019-04-15,"月薪 35,000~45,000元",Node.js軟體工程師
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,行政_大數據/AI開發工程師
台北數位集團_台北數位廣告股份有限公司,2019-04-15,"月薪 36,000~50,000元",Unity工程師
系統上線資訊股份有限公司,2019-04-15,"月薪 30,000~45,000元",前端網頁工程師
凌群電腦股份有限公司,2019-04-15,"月薪 28,000~60,000元",.NET軟體工程師(管理部)
凌群電腦股份有限公司,2019-04-15,"月薪 28,000~60,000元",JAVA軟體工程師(管理部)
英屬維京群島商傑利資訊科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,前端工程師(HTML5)
一帆科技有限公司,2019-04-15,面議（經常性薪資4萬含以上）,Java 資深工程師-開發零售業客戶內部系統(內湖)
一帆科技有限公司,2019-04-15,面議（經常性薪資4萬含以上）,Java 工程師-玉山銀行內部系統開發
志邦企業股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,程式設計師(總公司)
台灣保全股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,程式設計師(資訊處)
元富證券股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,電子交易平台企劃人員
元富證券股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Internet程式設計師
元富證券股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,外匯資訊人員
元富證券股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,軟體工程師(程式設計)
元富證券股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,軟體開發工程師
元富證券股份有限公司,2019-04-15,面議（經常性薪資 4 萬含以上）,Treasury資訊人員
長汎旅行社股份有限公司,2019-04-15,"月薪 30,000~40,000元",資訊部應用程式課-程式設計師
三商電腦股份有限公司,2019-04-15,"月薪 30,000~45,000元",C/C++程式設計師．軟體事業部軟體服務一處
雕坊科技有限公司,2019-04-15,"月薪 40,000~80,000元",軟體工程師
凌群電腦股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,專案經理(6G)
致新國際科技股份有限公司,2019-04-15,"月薪 50,000~100,000元",FinTech軟體工程師
華騰國際科技股份有限公司(ATP Electronics Taiwan Inc.),2019-04-15,面議（經常性薪資4萬含以上）,(Sr.)MIS資訊專員 (Tiptop程式設計師)-台北
綺麗時尚有限公司,2019-04-15,"月薪 35,000~40,000元",網路行銷人員*薪優
凌群電腦股份有限公司,2019-04-15,"月薪 28,000~60,000元",日文軟體工程師(服務整合)
凌群電腦股份有限公司,2019-04-15,"月薪 28,000~60,000元",軟體工程師-RD1
凌群電腦股份有限公司,2019-04-15,"月薪 28,000~60,000元",JAVA軟體工程師-RD1
凌群電腦股份有限公司,2019-04-15,"月薪 28,000~60,000元",軟體工程師(創新應用)
卓越科技教育股份有限公司,2019-04-15,"月薪 33,000~45,000元",CSS網頁設計(33K以上/可免費學英文)
銳碁資訊股份有限公司,2019-04-15,"月薪 35,000~50,000元",PLM 工程師
銳碁資訊股份有限公司,2019-04-15,"月薪 30,000~50,000元",Java工程師
德律科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,ITS: 演算法研發工程師-240
中國信託金融控股股份有限公司(中國信託),2019-04-15,面議（經常性薪資4萬含以上）,行政_程式設計師(COBOL)
永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),2019-04-15,面議（經常性薪資4萬含以上）,B-資訊處-程式設計人員-銀行
聯達旅行社股份有限公司,2019-04-15,"月薪 40,000~50,000元",網路程式設計
台北數位集團_台北數位廣告股份有限公司,2019-04-15,"月薪 32,000~45,000元",iOS APP 研發工程師
台北數位集團_台北數位廣告股份有限公司,2019-04-15,"月薪 32,000~45,000元",Android軟體工程師
台北數位集團_台北數位廣告股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Senior Software Developer
台北數位集團_台北數位廣告股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Software Developer
德鋐科技有限公司,2019-04-15,"月薪 35,000~60,000元",網站程式工程師
研杰科技股份有限公司,2019-04-15,"月薪 35,000~50,000元",台北軟體工程師
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,BigData 分析工程師
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,前端工程師(PHP FED UI)
德義資訊股份有限公司,2019-04-15,"月薪 28,000~50,000元",＜資深＞自動化軟體測試工程師
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,SA 系統分析師(Java)
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,C++ 駐點工程師
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,Senior UI/UX Designer (內湖)
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,Nodejs Restful 工程師
天微資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,5加2_微軟ERP事業部-ERP技術顧問
德律科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,R類: 系統軟體開發工程師-330
德律科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,ITS: 機器視覺影像軟體研發工程師-250
致新國際科技股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,FPGA工程師
燦坤實業股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,總部-數位電商菁英-程式設計師
北祥股份有限公司,2019-04-15,"月薪 38,000~60,000元",大數據分析工程師
上儀股份有限公司,2019-04-15,"月薪 30,000~50,000元",軟體部門工程師 Engineer of Software Department
群益期貨股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,【造市自營部】資訊人員
聯利媒體股份有限公司(TVBS),2019-04-15,月薪面議（經常性薪資四萬(含)以上）,PHP網頁開發工程師
加群有限公司,2019-04-15,面議（經常性薪資4萬含以上）,應用軟體工程師
辰至科技有限公司,2019-04-15,面議（經常性薪資4萬含以上）,SEO Specialist
致新國際科技股份有限公司,2019-04-15,"月薪 120,000元",iOS資深工程師
致新國際科技股份有限公司,2019-04-15,"月薪 60,000元",iOS 開發工程師
致新國際科技股份有限公司,2019-04-15,"月薪 120,000元",Android 資深工程師
炬識科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,Hadoop Software Developer 數據平台軟體開發工程師
統一數位翻譯股份有限公司,2019-04-15,"月薪 35,000~60,000元",資訊專案管理工程師
系統上線資訊股份有限公司,2019-04-15,"月薪 25,000~28,000元",資訊助理
動心醫電股份有限公司,2019-04-15,"月薪 38,000~60,000元",FW工程師
驊宏資通股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,系統(分析)設計師-EAS
北祥股份有限公司,2019-04-15,"月薪 38,000~55,000元",技術支援工程師(創新部門)
華泰大飯店企業股份有限公司,2019-04-15,"月薪 23,100~40,000元",創新科技部應用系統設計師
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,SA 系統分析師
威辰資通股份有限公司(卡優新聞網),2019-04-15,"月薪 30,000~35,000元",網站工程師
中興保全股份有限公司 （中興保全）,2019-04-15,面議（經常性薪資4萬含以上）,.ASP.NET網路軟體開發工程師
網際優勢股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,Java程式設計師(台北)
系統上線資訊股份有限公司,2019-04-15,"月薪 35,000~50,000元",.NET程式設計師
系統上線資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,資深程式設計師
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,前端網頁工程師 （Front End Developer)
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,FrontEnd CMS Engineer
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,COBOL程式設計師
德義資訊股份有限公司,2019-04-15,"月薪 28,000~50,000元",軟體測試工程師(QA)
德義資訊股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,BI Java Devloper
德律科技股份有限公司,2019-04-15,月薪面議（經常性薪資四萬(含)以上）,ITS: 演算法研發工程師
台北數位集團_台北數位廣告股份有限公司,2019-04-15,"月薪 32,000~40,000元",Java軟體工程師
中華國際數位雲端科技股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,APP軟體工程師(Android)
仲信資產管理股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,程式設計師
系統上線資訊股份有限公司,2019-04-15,"月薪 35,000~50,000元",JAVA程式設計師
天心資訊開發股份有限公司(總公司),2019-04-15,"月薪 30,000~38,000元",5加2_程式設計師
天微資訊股份有限公司,2019-04-15,"月薪 30,000~60,000元",微軟ERP事業部-ERP程式設計師(應屆畢業生可)
惠隆資訊股份有限公司,2019-04-15,"月薪 35,000~40,000元",程式設計師
中菲電腦股份有限公司,2019-04-15,"月薪 40,000~60,000元",BU6-系統分析師
中菲電腦股份有限公司,2019-04-15,"月薪 32,000~45,000元",BU6-程式設計師
中菲電腦股份有限公司,2019-04-15,"月薪 40,000~60,000元",BU2 - 系統分析師
華經資訊企業股份有限公司,2019-04-15,面議（經常性薪資4萬含以上）,系統設計師【資訊加值服務部】
博威顧問服務股份有限公司,2019-04-15,"月薪 30,000~60,000元",系統工程師/程式設計工程師(台北)
友勁科技股份有限公司,2019-04-15,"月薪 30,000~45,000元",軟體工程師(S3)
